Year,Full Name,13-24 Diag Cases,13-24 Diag Rates,25-34 Diag Cases,25-34 Diag Rates,35-44 Diag Cases,35-44 Diag Rates,45-54 Diag Cases,45-54 Diag Rates,55+ Diag Cases,55+ Diag Rates
2012,Monroe County AR,0,0,0,0,0,0,0,0,0,0
2012,Monroe County FL,,,5,54.1,5,52.4,5,40.5,,
2012,Monroe County GA,,,,,,,,,,
2012,Monroe County IA,0,0,0,0,0,0,0,0,0,0
2012,Monroe County IL,,,,,,,,,,
2012,Monroe County IN,,,,,,,,,,
2012,Monroe County KY,,,,,,,,,,
2012,Monroe County MI,,,,,,,,,,
2012,Monroe County MO,,,,,,,,,,
2012,Monroe County MS,,,,,,,,,,
2012,Monroe County NY,18,13.6,18,18.5,13,14.8,15,13.7,10,4.9
2012,Monroe County OH,0,0,0,0,0,0,0,0,0,0
2012,Monroe County PA,,,5,30.4,,,,,,
2012,Monroe County TN,,,,,,,,,,
2012,Monroe County WI,0,0,0,0,0,0,0,0,0,0
2012,Monroe County WV,0,0,0,0,0,0,0,0,0,0
2012,Montague County TX,,,,,,,,,,
2012,Montcalm County MI,,,,,,,,,,
2012,Monterey County CA,,,5,7.8,7,12.6,10,18.9,,
2012,Montezuma County CO,0,0,0,0,0,0,0,0,0,0
2012,Montgomery County AL,34,82.9,18,54.2,10,34.5,,,,
2012,Montgomery County AR,0,0,0,0,0,0,0,0,0,0
2012,Montgomery County GA,,,,,,,,,,
2012,Montgomery County IA,0,0,0,0,0,0,0,0,0,0
2012,Montgomery County IL,,,,,,,,,,
2012,Montgomery County IN,0,0,0,0,0,0,0,0,0,0
2012,Montgomery County KS,0,0,0,0,0,0,0,0,0,0
2012,Montgomery County KY,,,,,,,,,,
2012,Montgomery County MD,28,19.5,54,39,52,36.6,36,23.6,25,9.7
2012,Montgomery County MO,0,0,0,0,0,0,0,0,0,0
2012,Montgomery County MS,,,,,,,,,,
2012,Montgomery County NC,,,,,,,,,,
2012,Montgomery County NY,,,,,,,,,,
2012,Montgomery County OH,,,16,23.3,11,17.6,14,18.6,,
2012,Montgomery County PA,9,7.7,9,9,10,9.5,8,6.4,5,2.1
2012,Montgomery County TN,8,23,,,,,,,0,0
2012,Montgomery County TX,,,11,17.9,6,8.8,,,5,4.4
2012,Montgomery County VA,,,,,,,,,0,0
2012,Montmorency County MI,0,0,0,0,0,0,0,0,0,0
2012,Montour County PA,,,,,,,,,,
2012,Montrose County CO,0,0,0,0,0,0,0,0,0,0
2012,Moody County SD,,,,,,,,,,
2012,Moore County NC,0,0,0,0,,,,,,
2012,Moore County TN,0,0,0,0,0,0,0,0,0,0
2012,Moore County TX,,,,,,,,,,
2012,Mora County NM,0,0,0,0,0,0,0,0,0,0
2012,Morehouse Parish LA,,,,,,,,,,
2012,Morgan County AL,,,,,,,,,,
2012,Morgan County CO,0,0,0,0,0,0,0,0,0,0
2012,Morgan County GA,,,,,,,,,,
2012,Morgan County IL,,,,,,,,,,
2012,Morgan County IN,,,,,,,,,,
2012,Morgan County KY,,,,,,,,,,
2012,Morgan County MO,0,0,0,0,0,0,0,0,0,0
2012,Morgan County OH,,,,,,,,,,
2012,Morgan County TN,,,,,,,,,,
2012,Morgan County UT,0,0,0,0,0,0,0,0,0,0
2012,Morgan County WV,0,0,0,0,0,0,0,0,0,0
2012,Morrill County NE,0,0,0,0,0,0,0,0,0,0
2012,Morris County KS,0,0,0,0,0,0,0,0,0,0
2012,Morris County NJ,,,7,13.2,10,14.9,8,9.3,,
2012,Morris County TX,,,,,,,,,,
2012,Morrison County MN,0,0,0,0,0,0,0,0,0,0
2012,Morrow County OH,,,,,,,,,,
2012,Morrow County OR,0,0,0,0,0,0,0,0,0,0
2012,Morton County KS,0,0,0,0,0,0,0,0,0,0
2012,Morton County ND,,,,,,,,,,
2012,Motley County TX,0,0,0,0,0,0,0,0,0,0
2012,Moultrie County IL,,,,,,,,,,
2012,Mountrail County ND,,,,,,,,,,
2012,Mower County MN,,,,,,,,,,
2012,Muhlenberg County KY,,,,,,,,,,
2012,Multnomah County OR,20,18.5,45,31.7,44,36.7,22,22.2,14,7.9
2012,Murray County GA,,,,,,,,,,
2012,Murray County MN,0,0,0,0,0,0,0,0,0,0
2012,Murray County OK,0,0,0,0,0,0,0,0,0,0
2012,Muscatine County IA,0,0,0,0,0,0,0,0,0,0
2012,Muscogee County GA,16,44.3,10,31.3,12,48.8,11,43.6,12,27.1
2012,Muskegon County MI,,,,,,,,,,
2012,Muskingum County OH,,,,,,,,,,
2012,Muskogee County OK,,,,,,,,,,
2012,Musselshell County MT,0,0,0,0,0,0,0,0,0,0
2012,Nacogdoches County TX,,,,,,,,,,
2012,Nance County NE,0,0,0,0,0,0,0,0,0,0
2012,Nantucket County MA,,,,,,,,,,
2012,Napa County CA,,,,,,,,,,
2012,Nash County NC,9,60.4,,,,,,,,
2012,Nassau County FL,,,,,,,,,,
2012,Nassau County NY,21,9.8,31,20.8,31,18.4,28,13.1,15,3.8
2012,Natchitoches Parish LA,0,0,,,,,,,,
2012,Natrona County WY,,,,,,,,,,
2012,Navajo County AZ,0,0,,,,,,,,
2012,Navarro County TX,,,0,0,,,,,0,0
2012,Nelson County KY,,,,,,,,,,
2012,Nelson County ND,,,,,,,,,,
2012,Nelson County VA,0,0,0,0,0,0,0,0,0,0
2012,Nemaha County KS,0,0,0,0,0,0,0,0,0,0
2012,Nemaha County NE,0,0,0,0,0,0,0,0,0,0
2012,Neosho County KS,0,0,0,0,0,0,0,0,0,0
2012,Neshoba County MS,,,,,0,0,0,0,0,0
2012,Ness County KS,0,0,0,0,0,0,0,0,0,0
2012,Nevada County AR,0,0,0,0,0,0,0,0,0,0
2012,Nevada County CA,,,,,,,,,,
2012,New Castle County DE,22,23.2,29,39.4,17,24.3,13,16.1,11,8
2012,New Hanover County NC,7,18.5,,,,,5,18.4,,
2012,New Haven County CT,18,12.5,27,24.3,25,23.1,17,13,9,3.7
2012,New Kent County VA,,,,,,,,,,
2012,New London County CT,,,,,5,15,,,,
2012,New Madrid County MO,0,0,0,0,0,0,0,0,0,0
2012,New York County NY,121,54.5,245,67.1,186,77.8,144,70.2,59,14.3
2012,Newaygo County MI,0,0,0,0,0,0,0,0,0,0
2012,Newberry County SC,,,,,,,,,,
2012,Newport County RI,,,,,,,,,,
2012,Newport News City VA,14,41,18,61.2,14,66.3,,,,
2012,Newton County AR,0,0,0,0,0,0,0,0,0,0
2012,Newton County GA,5,28.4,,,,,,,,
2012,Newton County IN,,,,,,,,,,
2012,Newton County MO,,,,,,,,,,
2012,Newton County MS,,,,,,,,,,
2012,Newton County TX,,,,,,,,,,
2012,Nez Perce County ID,,,,,,,,,,
2012,Niagara County NY,,,,,0,0,,,0,0
2012,Nicholas County KY,,,,,,,,,,
2012,Nicholas County WV,,,,,,,,,,
2012,Nicollet County MN,0,0,0,0,0,0,0,0,0,0
2012,Niobrara County WY,0,0,0,0,0,0,0,0,0,0
2012,Noble County IN,,,,,,,,,,
2012,Noble County OH,0,0,0,0,0,0,0,0,0,0
2012,Noble County OK,0,0,0,0,0,0,0,0,0,0
2012,Nobles County MN,0,0,0,0,0,0,0,0,0,0
2012,Nodaway County MO,0,0,0,0,0,0,0,0,0,0
2012,Nolan County TX,0,0,0,0,0,0,0,0,0,0
2012,Nome Census Area AK,,,,,,,,,,
2012,Norfolk City VA,,,24,53.9,15,54.1,12,42.1,,
2012,Norfolk County MA,,,,,,,,,,
2012,Norman County MN,0,0,0,0,0,0,0,0,0,0
2012,North Slope Borough AK,,,,,,,,,,
2012,Northampton County NC,,,,,,,0,0,,
2012,Northampton County PA,,,,,,,,,,
2012,Northampton County VA,0,0,0,0,0,0,0,0,0,0
2012,Northumberland County PA,,,,,,,,,,
2012,Northumberland County VA,0,0,0,0,0,0,0,0,0,0
2012,Northwest Arctic Borough AK,,,,,,,,,,
2012,Norton City VA,0,0,0,0,0,0,0,0,0,0
2012,Norton County KS,0,0,0,0,0,0,0,0,0,0
2012,Nottoway County VA,,,,,,,,,,
2012,Nowata County OK,0,0,0,0,0,0,0,0,0,0
2012,Noxubee County MS,,,,,0,0,,,0,0
2012,Nuckolls County NE,0,0,0,0,0,0,0,0,0,0
2012,Nueces County TX,8,13.1,,,,,8,17.3,8,9.3
2012,Nye County NV,,,,,,,,,,
2012,O'brien County IA,0,0,0,0,0,0,0,0,0,0
2012,Oakland County MI,34,18.5,35,23.6,24,14.6,11,5.7,6,1.8
2012,Obion County TN,,,,,,,,,,
2012,Ocean County NJ,8,9.9,,,9,14.3,9,11.6,,
2012,Oceana County MI,,,,,,,,,,
2012,Ochiltree County TX,,,,,,,,,,
2012,Oconee County GA,0,0,0,0,0,0,0,0,0,0
2012,Oconee County SC,,,,,,,,,,
2012,Oconto County WI,0,0,0,0,0,0,0,0,0,0
2012,Ogemaw County MI,0,0,0,0,0,0,0,0,0,0
2012,Oglala Lakota County SD,,,,,,,,,,
2012,Ogle County IL,,,,,,,,,,
2012,Oglethorpe County GA,,,,,,,,,,
2012,Ohio County IN,,,,,,,,,,
2012,Ohio County KY,,,,,,,,,,
2012,Ohio County WV,,,,,,,,,,
2012,Okaloosa County FL,,,7,24.4,,,5,18.2,,
2012,Okanogan County WA,,,,,,,,,,
2012,Okeechobee County FL,,,,,,,,,,
2012,Okfuskee County OK,0,0,0,0,0,0,0,0,0,0
2012,Oklahoma County OK,24,19.8,40,34.2,20,21.7,12,12.6,10,5.7
2012,Okmulgee County OK,,,,,,,,,,
2012,Oktibbeha County MS,,,,,,,,,,
2012,Oldham County KY,,,,,,,,,,
2012,Oldham County TX,0,0,0,0,0,0,0,0,0,0
2012,Oliver County ND,,,,,,,,,,
2012,Olmsted County MN,,,,,,,,,,
2012,Oneida County ID,,,,,,,,,,
2012,Oneida County NY,,,,,,,5,14.3,,
2012,Oneida County WI,0,0,0,0,0,0,0,0,0,0
2012,Onondaga County NY,,,16,27.1,10,18.4,7,10.1,,
2012,Onslow County NC,8,14.2,5,14.8,,,,,0,0
2012,Ontario County NY,,,,,,,,,,
2012,Ontonagon County MI,0,0,0,0,0,0,0,0,0,0
2012,Orange County CA,39,7.4,92,21.6,68,15.7,45,10,14,1.9
2012,Orange County FL,102,45.2,110,57.5,91,53.6,93,55.5,36,14.4
2012,Orange County IN,,,,,,,,,,
2012,Orange County NC,,,,,,,,,,
2012,Orange County NY,7,10.3,,,,,,,,
2012,Orange County TX,,,,,,,,,,
2012,Orange County VA,,,,,,,,,,
2012,Orange County VT,,,,,,,,,,
2012,Orangeburg County SC,14,83.6,,,,,6,48.5,,
2012,Oregon County MO,0,0,0,0,0,0,0,0,0,0
2012,Orleans County NY,,,,,,,,,,
2012,Orleans County VT,,,,,,,,,,
2012,Orleans Parish LA,57,93.1,67,101,38,83.6,46,92.1,17,19
2012,Osage County KS,0,0,0,0,0,0,0,0,0,0
2012,Osage County MO,0,0,0,0,0,0,0,0,0,0
2012,Osage County OK,,,,,,,,,,
2012,Osborne County KS,0,0,0,0,0,0,0,0,0,0
2012,Osceola County FL,,,13,32.9,6,14.6,5,12.4,,
2012,Osceola County IA,0,0,0,0,0,0,0,0,0,0
2012,Osceola County MI,0,0,0,0,0,0,0,0,0,0
2012,Oscoda County MI,0,0,0,0,0,0,0,0,0,0
2012,Oswego County NY,,,,,,,,,,
2012,Otero County CO,,,,,,,,,,
2012,Otero County NM,,,,,,,,,,
2012,Otoe County NE,0,0,0,0,0,0,0,0,0,0
2012,Otsego County MI,0,0,0,0,0,0,0,0,0,0
2012,Otsego County NY,,,,,,,,,,
2012,Ottawa County KS,0,0,0,0,0,0,0,0,0,0
2012,Ottawa County MI,,,,,,,,,,
2012,Ottawa County OH,,,,,,,,,,
2012,Ottawa County OK,,,,,,,,,,
2012,Otter Tail County MN,,,,,,,,,,
2012,Ouachita County AR,,,,,,,,,,
2012,Ouachita Parish LA,16,56.4,8,37.8,6,31.7,9,45,8,21.2
2012,Ouray County CO,0,0,0,0,0,0,0,0,0,0
2012,Outagamie County WI,,,,,,,,,,
2012,Overton County TN,,,,,,,,,,
2012,Owen County IN,0,0,0,0,0,0,0,0,0,0
2012,Owen County KY,,,,,,,,,,
2012,Owsley County KY,,,,,,,,,,
2012,Owyhee County ID,,,,,,,,,,
2012,Oxford County ME,,,,,,,,,,
2012,Ozark County MO,0,0,0,0,0,0,0,0,0,0
2012,Ozaukee County WI,,,,,,,,,,
2012,Pacific County WA,,,,,,,,,,
2012,Page County IA,,,,,,,,,,
2012,Page County VA,0,0,0,0,0,0,0,0,0,0
2012,Palm Beach County FL,33,17.4,53,34.5,56,34.4,72,37.9,45,9.6
2012,Palo Alto County IA,0,0,0,0,0,0,0,0,0,0
2012,Palo Pinto County TX,,,,,,,,,,
2012,Pamlico County NC,,,,,,,,,,
2012,Panola County MS,,,,,,,,,,
2012,Panola County TX,,,,,,,,,,
2012,Park County CO,0,0,0,0,0,0,0,0,0,0
2012,Park County MT,0,0,0,0,0,0,0,0,0,0
2012,Park County WY,0,0,0,0,0,0,0,0,0,0
2012,Parke County IN,,,,,,,,,,
2012,Parker County TX,,,,,,,,,,
2012,Parmer County TX,0,0,0,0,0,0,0,0,0,0
2012,Pasco County FL,,,15,30.4,10,17,,,10,6.1
2012,Pasquotank County NC,,,,,,,,,,
2012,Passaic County NJ,10,11.5,29,43.6,14,20.9,18,24.8,12,9.8
2012,Patrick County VA,0,0,0,0,0,0,0,0,0,0
2012,Paulding County GA,,,,,,,,,,
2012,Paulding County OH,0,0,0,0,0,0,0,0,0,0
2012,Pawnee County KS,0,0,0,0,0,0,0,0,0,0
2012,Pawnee County NE,0,0,0,0,0,0,0,0,0,0
2012,Pawnee County OK,0,0,0,0,0,0,0,0,0,0
2012,Payette County ID,,,,,,,,,,
2012,Payne County OK,,,,,,,,,,
2012,Peach County GA,,,,,,,,,,
2012,Pearl River County MS,,,,,,,,,,
2012,Pecos County TX,0,0,0,0,0,0,0,0,0,0
2012,Pembina County ND,,,,,,,,,,
2012,Pemiscot County MO,,,,,,,,,,
2012,Pend Oreille County WA,0,0,0,0,0,0,0,0,0,0
2012,Pender County NC,,,,,,,,,,
2012,Pendleton County KY,,,,,,,,,,
2012,Pendleton County WV,0,0,0,0,0,0,0,0,0,0
2012,Pennington County MN,0,0,0,0,0,0,0,0,0,0
2012,Pennington County SD,,,,,,,,,,
2012,Penobscot County ME,,,,,,,,,,
2012,Peoria County IL,,,,,,,,,,
2012,Pepin County WI,0,0,0,0,0,0,0,0,0,0
2012,Perkins County NE,0,0,0,0,0,0,0,0,0,0
2012,Perkins County SD,,,,,,,,,,
2012,Perquimans County NC,0,0,0,0,0,0,0,0,0,0
2012,Perry County AL,,,,,,,,,,
2012,Perry County AR,,,,,,,,,,
2012,Perry County IL,,,,,,,,,,
2012,Perry County IN,0,0,0,0,0,0,0,0,0,0
2012,Perry County KY,,,,,,,,,,
2012,Perry County MO,0,0,0,0,0,0,0,0,0,0
2012,Perry County MS,,,,,,,,,,
2012,Perry County OH,0,0,0,0,0,0,0,0,0,0
2012,Perry County PA,0,0,0,0,0,0,0,0,0,0
2012,Perry County TN,0,0,0,0,0,0,0,0,0,0
2012,Pershing County NV,0,0,0,0,0,0,0,0,0,0
2012,Person County NC,,,,,,,,,,
2012,Petersburg Census Area AK,,,,,,,,,,
2012,Petersburg City VA,,,5,115.2,,,6,124.5,0,0
2012,Petroleum County MT,,,,,,,,,0,0
2012,Pettis County MO,,,,,,,,,,
2012,Phelps County MO,0,0,0,0,0,0,0,0,0,0
2012,Phelps County NE,0,0,0,0,0,0,0,0,0,0
2012,Philadelphia County PA,189,65.9,185,69.5,142,75.1,135,69.4,68,18.8
2012,Phillips County AR,,,,,,,,,,
2012,Phillips County CO,0,0,0,0,0,0,0,0,0,0
2012,Phillips County KS,0,0,0,0,0,0,0,0,0,0
2012,Phillips County MT,0,0,0,0,0,0,0,0,0,0
2012,Piatt County IL,,,,,,,,,,
2012,Pickaway County OH,,,6,83.2,,,0,0,0,0
2012,Pickens County AL,,,,,0,0,0,0,0,0
2012,Pickens County GA,0,0,0,0,0,0,0,0,0,0
2012,Pickens County SC,,,,,,,,,0,0
2012,Pickett County TN,0,0,0,0,0,0,0,0,0,0
2012,Pierce County GA,,,,,,,,,,
2012,Pierce County ND,,,,,,,,,,
2012,Pierce County NE,0,0,0,0,0,0,0,0,0,0
2012,Pierce County WA,,,9,7.7,18,17,8,6.9,,
2012,Pierce County WI,0,0,0,0,0,0,0,0,0,0
2012,Pike County AL,,,,,0,0,0,0,0,0
2012,Pike County AR,0,0,0,0,0,0,0,0,0,0
2012,Pike County GA,0,0,0,0,0,0,0,0,0,0
2012,Pike County IL,,,,,,,,,,
2012,Pike County IN,0,0,0,0,0,0,0,0,0,0
2012,Pike County KY,,,,,,,,,,
2012,Pike County MO,0,0,0,0,0,0,0,0,0,0
2012,Pike County MS,,,,,,,,,,
2012,Pike County OH,,,,,,,,,,
2012,Pike County PA,0,0,,,0,0,,,,
2012,Pima County AZ,10,5.6,16,12.8,19,16.5,21,16.8,8,2.8
2012,Pinal County AZ,0,0,7,12.9,8,15.6,,,,
2012,Pine County MN,,,,,,,,,,
2012,Pinellas County FL,31,26.7,39,38.2,49,46.3,33,23.2,21,6.1
2012,Pipestone County MN,0,0,0,0,0,0,0,0,0,0
2012,Piscataquis County ME,,,,,,,,,,
2012,Pitkin County CO,0,0,0,0,0,0,0,0,0,0
2012,Pitt County NC,,,11,46.5,5,24.1,,,6,16.3
2012,Pittsburg County OK,,,,,,,,,,
2012,Pittsylvania County VA,,,,,,,,,0,0
2012,Piute County UT,0,0,0,0,0,0,0,0,0,0
2012,Placer County CA,,,,,,,,,,
2012,Plaquemines Parish LA,,,,,,,,,,
2012,Platte County MO,0,0,,,,,,,0,0
2012,Platte County NE,0,0,0,0,0,0,0,0,0,0
2012,Platte County WY,0,0,0,0,0,0,0,0,0,0
2012,Pleasants County WV,,,,,,,,,,
2012,Plumas County CA,,,,,,,,,,
2012,Plymouth County IA,0,0,0,0,0,0,0,0,0,0
2012,Plymouth County MA,,,,,,,,,,
2012,Pocahontas County IA,,,,,,,,,,
2012,Pocahontas County WV,0,0,0,0,0,0,0,0,0,0
2012,Poinsett County AR,0,0,0,0,0,0,0,0,0,0
2012,Pointe Coupee Parish LA,,,,,,,,,,
2012,Polk County AR,0,0,0,0,0,0,0,0,0,0
2012,Polk County FL,15,15.8,14,19,25,33.9,18,22.5,15,7.8
2012,Polk County GA,,,,,,,,,,
2012,Polk County IA,,,12,17.1,12,19.9,5,8.3,,
2012,Polk County MN,0,0,0,0,0,0,0,0,0,0
2012,Polk County MO,,,,,,,,,,
2012,Polk County NC,,,,,,,,,,
2012,Polk County NE,0,0,0,0,0,0,0,0,0,0
2012,Polk County OR,,,,,,,,,,
2012,Polk County TN,0,0,0,0,0,0,0,0,0,0
2012,Polk County TX,,,,,,,,,,
2012,Polk County WI,0,0,0,0,0,0,0,0,0,0
2012,Pondera County MT,0,0,0,0,0,0,0,0,0,0
2012,Pontotoc County MS,0,0,0,0,0,0,0,0,0,0
2012,Pontotoc County OK,,,,,,,,,,
2012,Pope County AR,,,,,,,,,,
2012,Pope County IL,,,,,,,,,,
2012,Pope County MN,0,0,0,0,0,0,0,0,0,0
2012,Poquoson City VA,0,0,0,0,0,0,0,0,0,0
2012,Portage County OH,,,,,,,,,,
2012,Portage County WI,0,0,0,0,0,0,0,0,0,0
2012,Porter County IN,,,,,0,0,,,0,0
2012,Portsmouth City VA,14,88.9,11,72.3,,,,,,
2012,Posey County IN,0,0,0,0,0,0,0,0,0,0
2012,Pottawatomie County KS,0,0,0,0,0,0,0,0,0,0
2012,Pottawatomie County OK,,,,,,,,,,
2012,Pottawattamie County IA,,,,,,,,,,
2012,Potter County PA,0,0,0,0,0,0,0,0,0,0
2012,Potter County SD,,,,,,,,,,
2012,Potter County TX,,,,,5,32.3,0,0,,
2012,Powder River County MT,0,0,0,0,0,0,0,0,0,0
2012,Powell County KY,,,,,,,,,,
2012,Powell County MT,0,0,0,0,0,0,0,0,0,0
2012,Power County ID,,,,,,,,,,
2012,Poweshiek County IA,0,0,0,0,0,0,0,0,0,0
2012,Powhatan County VA,,,,,,,,,,
2012,Prairie County AR,0,0,0,0,0,0,0,0,0,0
2012,Prairie County MT,,,,,0,0,0,0,0,0
2012,Pratt County KS,0,0,0,0,0,0,0,0,0,0
2012,Preble County OH,,,,,,,,,,
2012,Prentiss County MS,0,0,0,0,0,0,0,0,0,0
2012,Presidio County TX,0,0,0,0,0,0,0,0,0,0
2012,Presque Isle County MI,0,0,0,0,0,0,0,0,0,0
2012,Preston County WV,,,,,,,,,,
2012,Price County WI,0,0,0,0,0,0,0,0,0,0
2012,Prince Edward County VA,,,,,,,,,,
2012,Prince George County VA,,,,,,,,,,
2012,Prince George's County MD,81,52.1,84,64,69,56.3,56,43,35,17.9
2012,Prince William County VA,,,11,17.2,9,13.4,7,10.8,,
2012,Prince of Wales-Hyder Census Area AK,,,,,,,,,,
2012,Providence County RI,,,22,25,22,27.8,14,15.6,,
2012,Prowers County CO,0,0,0,0,0,0,0,0,0,0
2012,Pueblo County CO,,,,,,,,,0,0
2012,Pulaski County AR,33,54.4,31,52,14,28,15,28.7,9,9.1
2012,Pulaski County GA,,,,,,,,,,
2012,Pulaski County IL,,,,,,,,,,
2012,Pulaski County IN,0,0,0,0,0,0,0,0,0,0
2012,Pulaski County KY,,,,,,,,,,
2012,Pulaski County MO,,,,,,,,,,
2012,Pulaski County VA,,,,,,,,,,
2012,Pushmataha County OK,,,,,,,,,,
2012,Putnam County FL,,,,,,,,,0,0
2012,Putnam County GA,,,,,,,,,,
2012,Putnam County IL,,,,,,,,,,
2012,Putnam County IN,,,,,,,,,,
2012,Putnam County MO,0,0,0,0,0,0,0,0,0,0
2012,Putnam County NY,,,,,,,,,,
2012,Putnam County OH,0,0,0,0,0,0,0,0,0,0
2012,Putnam County TN,,,7,78,,,,,,
2012,Putnam County WV,,,,,,,,,,
2012,Quay County NM,0,0,0,0,0,0,0,0,0,0
2012,Queen Anne's County MD,,,,,,,,,,
2012,Queens County NY,99,29.2,170,46.2,103,31.5,71,21.9,52,9
2012,Quitman County GA,,,,,,,,,,
2012,Quitman County MS,,,,,,,,,,
2012,Rabun County GA,,,,,,,,,,
2012,Racine County WI,,,,,,,,,,
2012,Radford City VA,0,0,0,0,0,0,0,0,0,0
2012,Rains County TX,,,,,,,,,,
2012,Raleigh County WV,,,0,0,,,,,0,0
2012,Ralls County MO,0,0,0,0,0,0,0,0,0,0
2012,Ramsey County MN,11,12.1,13,15.6,10,16.3,13,19.1,5,3.9
2012,Ramsey County ND,,,,,,,,,,
2012,Randall County TX,,,,,,,0,0,0,0
2012,Randolph County AL,0,0,0,0,0,0,0,0,0,0
2012,Randolph County AR,0,0,0,0,0,0,0,0,0,0
2012,Randolph County GA,0,0,0,0,0,0,0,0,0,0
2012,Randolph County IL,,,,,,,,,,
2012,Randolph County IN,0,0,0,0,0,0,0,0,0,0
2012,Randolph County MO,0,0,0,0,0,0,0,0,0,0
2012,Randolph County NC,,,,,0,0,,,0,0
2012,Randolph County WV,0,0,0,0,0,0,0,0,0,0
2012,Rankin County MS,,,6,27.7,5,23.6,0,0,,
2012,Ransom County ND,,,,,,,,,,
2012,Rapides Parish LA,7,32.4,7,40.5,,,,,,
2012,Rappahannock County VA,0,0,0,0,0,0,0,0,0,0
2012,Ravalli County MT,,,,,,,,,,
2012,Rawlins County KS,0,0,0,0,0,0,0,0,0,0
2012,Ray County MO,0,0,0,0,0,0,0,0,0,0
2012,Reagan County TX,0,0,0,0,0,0,0,0,0,0
2012,Real County TX,0,0,0,0,0,0,0,0,0,0
2012,Red Lake County MN,0,0,0,0,0,0,0,0,0,0
2012,Red River County TX,,,,,,,,,,
2012,Red River Parish LA,,,,,,,,,,
2012,Red Willow County NE,0,0,0,0,0,0,0,0,0,0
2012,Redwood County MN,0,0,0,0,0,0,0,0,0,0
2012,Reeves County TX,,,9,414.9,,,,,0,0
2012,Refugio County TX,0,0,0,0,0,0,0,0,0,0
2012,Reno County KS,0,0,0,0,0,0,0,0,0,0
2012,Rensselaer County NY,,,,,,,0,0,,
2012,Renville County MN,0,0,0,0,0,0,0,0,0,0
2012,Renville County ND,,,,,,,,,,
2012,Republic County KS,0,0,0,0,0,0,0,0,0,0
2012,Reynolds County MO,0,0,0,0,0,0,0,0,0,0
2012,Rhea County TN,,,,,,,,,,
2012,Rice County KS,0,0,0,0,0,0,0,0,0,0
2012,Rice County MN,,,,,,,,,,
2012,Rich County UT,0,0,0,0,0,0,0,0,0,0
2012,Richardson County NE,0,0,0,0,0,0,0,0,0,0
2012,Richland County IL,,,,,,,,,,
2012,Richland County MT,0,0,0,0,0,0,0,0,0,0
2012,Richland County ND,,,,,,,,,,
2012,Richland County OH,,,,,,,,,,
2012,Richland County SC,43,48.8,35,60.6,23,46.9,20,39.6,13,15.4
2012,Richland County WI,0,0,0,0,0,0,0,0,0,0
2012,Richland Parish LA,,,,,,,,,,
2012,Richmond City VA,28,68.2,21,51.7,13,53.2,16,60.6,7,14.5
2012,Richmond County GA,,,14,44,,,15,57.6,9,18.8
2012,Richmond County NC,,,,,,,,,,
2012,Richmond County NY,13,17.2,22,36.8,19,30.1,11,15.6,5,4
2012,Richmond County VA,,,,,,,,,,
2012,Riley County KS,,,,,,,,,,
2012,Ringgold County IA,0,0,0,0,0,0,0,0,0,0
2012,Rio Arriba County NM,0,0,0,0,0,0,0,0,0,0
2012,Rio Blanco County CO,,,,,,,,,,
2012,Rio Grande County CO,,,,,,,,,,
2012,Ripley County IN,0,0,0,0,0,0,0,0,0,0
2012,Ripley County MO,0,0,0,0,0,0,0,0,0,0
2012,Ritchie County WV,,,,,,,,,,
2012,Riverside County CA,50,11.8,65,21.8,41,13.9,65,21.8,30,5.8
2012,Roane County TN,,,,,,,,,,
2012,Roane County WV,0,0,0,0,0,0,0,0,0,0
2012,Roanoke City VA,7,51.2,,,,,,,,
2012,Roanoke County VA,,,,,0,0,,,0,0
2012,Roberts County SD,,,,,,,,,,
2012,Roberts County TX,,,0,0,,,0,0,0,0
2012,Robertson County KY,,,,,,,,,,
2012,Robertson County TN,,,,,,,,,,
2012,Robertson County TX,0,0,0,0,0,0,0,0,0,0
2012,Robeson County NC,6,24.1,7,41.2,5,28.9,5,28.1,0,0
2012,Rock County MN,0,0,0,0,0,0,0,0,0,0
2012,Rock County NE,0,0,0,0,0,0,0,0,0,0
2012,Rock County WI,,,,,,,,,,
2012,Rock Island County IL,,,,,,,,,,
2012,Rockbridge County VA,,,,,,,,,,
2012,Rockcastle County KY,,,,,,,,,,
2012,Rockdale County GA,,,,,,,,,0,0
2012,Rockingham County NC,,,,,,,,,,
2012,Rockingham County NH,,,,,,,,,,
2012,Rockingham County VA,,,,,,,,,,
2012,Rockland County NY,,,8,22.1,5,13.6,7,15.7,,
2012,Rockwall County TX,,,,,,,,,,
2012,Roger Mills County OK,0,0,0,0,0,0,0,0,0,0
2012,Rogers County OK,,,,,,,0,0,0,0
2012,Rolette County ND,,,,,,,,,,
2012,Rooks County KS,0,0,0,0,0,0,0,0,0,0
2012,Roosevelt County MT,0,0,0,0,0,0,0,0,0,0
2012,Roosevelt County NM,,,,,,,,,,
2012,Roscommon County MI,0,0,0,0,0,0,0,0,0,0
2012,Roseau County MN,0,0,0,0,0,0,0,0,0,0
2012,Rosebud County MT,,,,,,,,,,
2012,Ross County OH,,,,,,,,,,
2012,Routt County CO,0,0,0,0,0,0,0,0,0,0
2012,Rowan County KY,,,,,,,,,,
2012,Rowan County NC,,,,,6,34.1,,,0,0
2012,Runnels County TX,0,0,0,0,0,0,0,0,0,0
