Indicator,Year,Full Name,FIPS,All Prev Cases,All Prev Rates,Population
HIV prevalence,2008,Hardin County IA,19083.0,,,
HIV prevalence,2017,Hardin County IL,17069.0,,,
HIV prevalence,2016,Hardin County IL,17069.0,,,
HIV prevalence,2015,Hardin County IL,17069.0,,,
HIV prevalence,2014,Hardin County IL,17069.0,,,
HIV prevalence,2013,Hardin County IL,17069.0,,,
HIV prevalence,2012,Hardin County IL,17069.0,,,
HIV prevalence,2011,Hardin County IL,17069.0,,,
HIV prevalence,2010,Hardin County IL,17069.0,,,
HIV prevalence,2009,Hardin County IL,17069.0,,,
HIV prevalence,2008,Hardin County IL,17069.0,,,
HIV prevalence,2017,Hardin County OH,39065.0,18,68.6,26256
HIV prevalence,2016,Hardin County OH,39065.0,18,68.6,26243
HIV prevalence,2015,Hardin County OH,39065.0,21,79.5,26405
HIV prevalence,2014,Hardin County OH,39065.0,15,56.6,26502
HIV prevalence,2013,Hardin County OH,39065.0,17,64.1,26512
HIV prevalence,2012,Hardin County OH,39065.0,12,45.4,26407
HIV prevalence,2011,Hardin County OH,39065.0,9,34,26437
HIV prevalence,2010,Hardin County OH,39065.0,8,30,26685
HIV prevalence,2009,Hardin County OH,39065.0,5,18.7,26782
HIV prevalence,2008,Hardin County OH,39065.0,5,18.7,26721
HIV prevalence,2017,Harding County SD,46063.0,0,0,1046
HIV prevalence,2016,Harding County SD,46063.0,0,0,1061
HIV prevalence,2015,Harding County SD,46063.0,0,0,1066
HIV prevalence,2014,Harding County SD,46063.0,0,0,1053
HIV prevalence,2013,Harding County SD,46063.0,0,0,1069
HIV prevalence,2012,Harding County SD,46063.0,0,0,1120
HIV prevalence,2011,Harding County SD,46063.0,0,0,1087
HIV prevalence,2010,Harding County SD,46063.0,0,0,1065
HIV prevalence,2009,Harding County SD,46063.0,0,0,966
HIV prevalence,2008,Harding County SD,46063.0,0,0,981
HIV prevalence,2017,Harding County NM,35021.0,0,0,616
HIV prevalence,2016,Harding County NM,35021.0,0,0,618
HIV prevalence,2015,Harding County NM,35021.0,,,
HIV prevalence,2014,Harding County NM,35021.0,,,
HIV prevalence,2013,Harding County NM,35021.0,,,
HIV prevalence,2012,Harding County NM,35021.0,,,
HIV prevalence,2011,Harding County NM,35021.0,0,0,638
HIV prevalence,2010,Harding County NM,35021.0,0,0,632
HIV prevalence,2009,Harding County NM,35021.0,0,0,591
HIV prevalence,2008,Harding County NM,35021.0,0,0,597
HIV prevalence,2017,Hardy County WV,54031.0,11,93.1,11811
HIV prevalence,2016,Hardy County WV,54031.0,9,76.4,11776
HIV prevalence,2015,Hardy County WV,54031.0,7,59.3,11804
HIV prevalence,2014,Hardy County WV,54031.0,5,42,11913
HIV prevalence,2013,Hardy County WV,54031.0,,,
HIV prevalence,2012,Hardy County WV,54031.0,,,
HIV prevalence,2011,Hardy County WV,54031.0,5,42.1,11880
HIV prevalence,2010,Hardy County WV,54031.0,5,42,11908
HIV prevalence,2009,Hardy County WV,54031.0,,,
HIV prevalence,2008,Hardy County WV,54031.0,,,
HIV prevalence,2017,Harford County MD,24025.0,491,230.9,212667
HIV prevalence,2016,Harford County MD,24025.0,467,221.3,211044
HIV prevalence,2015,Harford County MD,24025.0,469,223,210276
HIV prevalence,2014,Harford County MD,24025.0,421,200.7,209808
HIV prevalence,2013,Harford County MD,24025.0,446,213.5,208896
HIV prevalence,2012,Harford County MD,24025.0,406,195.3,207836
HIV prevalence,2011,Harford County MD,24025.0,377,183.6,205386
HIV prevalence,2010,Harford County MD,24025.0,377,185.4,203349
HIV prevalence,2009,Harford County MD,24025.0,327,162.8,200802
HIV prevalence,2008,Harford County MD,24025.0,316,158.6,199281
HIV prevalence,2017,Harlan County NE,31083.0,0,0,2914
HIV prevalence,2016,Harlan County NE,31083.0,0,0,2921
HIV prevalence,2015,Harlan County NE,31083.0,0,0,2906
HIV prevalence,2014,Harlan County NE,31083.0,0,0,2931
HIV prevalence,2013,Harlan County NE,31083.0,0,0,2950
HIV prevalence,2012,Harlan County NE,31083.0,0,0,2911
HIV prevalence,2011,Harlan County NE,31083.0,0,0,2928
HIV prevalence,2010,Harlan County NE,31083.0,0,0,2932
HIV prevalence,2009,Harlan County NE,31083.0,0,0,2795
HIV prevalence,2008,Harlan County NE,31083.0,0,0,2840
HIV prevalence,2017,Harlan County KY,21095.0,,,
HIV prevalence,2016,Harlan County KY,21095.0,,,
HIV prevalence,2015,Harlan County KY,21095.0,,,
HIV prevalence,2014,Harlan County KY,21095.0,,,
HIV prevalence,2013,Harlan County KY,21095.0,,,
HIV prevalence,2012,Harlan County KY,21095.0,,,
HIV prevalence,2011,Harlan County KY,21095.0,,,
HIV prevalence,2010,Harlan County KY,21095.0,,,
HIV prevalence,2009,Harlan County KY,21095.0,,,
HIV prevalence,2008,Harlan County KY,21095.0,,,
HIV prevalence,2017,Harmon County OK,40057.0,0,0,2228
HIV prevalence,2016,Harmon County OK,40057.0,,,
HIV prevalence,2015,Harmon County OK,40057.0,0,0,2259
HIV prevalence,2014,Harmon County OK,40057.0,0,0,2264
HIV prevalence,2013,Harmon County OK,40057.0,0,0,2325
HIV prevalence,2012,Harmon County OK,40057.0,,,
HIV prevalence,2011,Harmon County OK,40057.0,0,0,2355
HIV prevalence,2010,Harmon County OK,40057.0,0,0,2360
HIV prevalence,2009,Harmon County OK,40057.0,,,
HIV prevalence,2008,Harmon County OK,40057.0,,,
HIV prevalence,2017,Harnett County NC,37085.0,285,267.6,106518
HIV prevalence,2016,Harnett County NC,37085.0,268,255.4,104921
HIV prevalence,2015,Harnett County NC,37085.0,264,257.1,102683
HIV prevalence,2014,Harnett County NC,37085.0,244,240.8,101336
HIV prevalence,2013,Harnett County NC,37085.0,222,222.5,99794
HIV prevalence,2012,Harnett County NC,37085.0,229,235.1,97398
HIV prevalence,2011,Harnett County NC,37085.0,230,242.8,94743
HIV prevalence,2010,Harnett County NC,37085.0,229,249.1,91926
HIV prevalence,2009,Harnett County NC,37085.0,179,192.2,93117
HIV prevalence,2008,Harnett County NC,37085.0,161,178.1,90417
HIV prevalence,2017,Harney County OR,41025.0,,,
HIV prevalence,2016,Harney County OR,41025.0,,,
HIV prevalence,2015,Harney County OR,41025.0,,,
HIV prevalence,2014,Harney County OR,41025.0,,,
HIV prevalence,2013,Harney County OR,41025.0,,,
HIV prevalence,2012,Harney County OR,41025.0,5,81,6175
HIV prevalence,2011,Harney County OR,41025.0,,,
HIV prevalence,2010,Harney County OR,41025.0,,,
HIV prevalence,2009,Harney County OR,41025.0,,,
HIV prevalence,2008,Harney County OR,41025.0,,,
HIV prevalence,2017,Harper County KS,20077.0,,,
HIV prevalence,2016,Harper County KS,20077.0,,,
HIV prevalence,2015,Harper County KS,20077.0,,,
HIV prevalence,2014,Harper County KS,20077.0,,,
HIV prevalence,2013,Harper County KS,20077.0,,,
HIV prevalence,2012,Harper County KS,20077.0,0,0,4866
HIV prevalence,2011,Harper County KS,20077.0,0,0,4942
HIV prevalence,2010,Harper County KS,20077.0,0,0,5010
HIV prevalence,2009,Harper County KS,20077.0,,,
HIV prevalence,2008,Harper County KS,20077.0,,,
HIV prevalence,2017,Harper County OK,40059.0,,,
HIV prevalence,2016,Harper County OK,40059.0,,,
HIV prevalence,2015,Harper County OK,40059.0,,,
HIV prevalence,2014,Harper County OK,40059.0,,,
HIV prevalence,2013,Harper County OK,40059.0,,,
HIV prevalence,2012,Harper County OK,40059.0,,,
HIV prevalence,2011,Harper County OK,40059.0,,,
HIV prevalence,2010,Harper County OK,40059.0,,,
HIV prevalence,2009,Harper County OK,40059.0,0,0,2751
HIV prevalence,2008,Harper County OK,40059.0,0,0,2771
HIV prevalence,2017,Harris County TX,48201.0,24865,663.1,3749870
HIV prevalence,2016,Harris County TX,48201.0,24138,649.7,3714981
HIV prevalence,2015,Harris County TX,48201.0,23410,640.3,3656088
HIV prevalence,2014,Harris County TX,48201.0,22471,629.6,3568977
HIV prevalence,2013,Harris County TX,48201.0,21715,624,3479981
HIV prevalence,2012,Harris County TX,48201.0,20944,616,3400054
HIV prevalence,2011,Harris County TX,48201.0,20051,602.9,3325710
HIV prevalence,2010,Harris County TX,48201.0,19189,588,3263583
HIV prevalence,2009,Harris County TX,48201.0,18747,587.4,3191456
HIV prevalence,2008,Harris County TX,48201.0,17929,574.1,3123206
HIV prevalence,2017,Harris County GA,13145.0,41,141.2,29030
HIV prevalence,2016,Harris County GA,13145.0,37,129,28686
HIV prevalence,2015,Harris County GA,13145.0,34,120.4,28242
HIV prevalence,2014,Harris County GA,13145.0,41,147.3,27835
HIV prevalence,2013,Harris County GA,13145.0,42,152.3,27576
HIV prevalence,2012,Harris County GA,13145.0,34,123.7,27493
HIV prevalence,2011,Harris County GA,13145.0,21,77.3,27171
HIV prevalence,2010,Harris County GA,13145.0,19,70.5,26940
HIV prevalence,2009,Harris County GA,13145.0,42,167.7,25042
HIV prevalence,2008,Harris County GA,13145.0,35,142.4,24577
HIV prevalence,2017,Harrison County TX,48203.0,90,165.1,54507
HIV prevalence,2016,Harrison County TX,48203.0,88,161.3,54554
HIV prevalence,2015,Harrison County TX,48203.0,92,168.7,54528
HIV prevalence,2014,Harrison County TX,48203.0,94,172.6,54474
HIV prevalence,2013,Harrison County TX,48203.0,85,157.1,54097
HIV prevalence,2012,Harrison County TX,48203.0,87,161.5,53882
HIV prevalence,2011,Harrison County TX,48203.0,88,163.1,53944
HIV prevalence,2010,Harrison County TX,48203.0,82,153.2,53524
HIV prevalence,2009,Harrison County TX,48203.0,80,150.9,53027
HIV prevalence,2008,Harrison County TX,48203.0,71,135.6,52369
HIV prevalence,2017,Harrison County MO,29081.0,,,
HIV prevalence,2016,Harrison County MO,29081.0,,,
HIV prevalence,2015,Harrison County MO,29081.0,,,
HIV prevalence,2014,Harrison County MO,29081.0,6,84.6,7091
HIV prevalence,2013,Harrison County MO,29081.0,6,83.8,7156
HIV prevalence,2012,Harrison County MO,29081.0,,,
HIV prevalence,2011,Harrison County MO,29081.0,,,
HIV prevalence,2010,Harrison County MO,29081.0,,,
HIV prevalence,2009,Harrison County MO,29081.0,0,0,7291
HIV prevalence,2008,Harrison County MO,29081.0,0,0,7263
HIV prevalence,2017,Harrison County MS,28047.0,626,370.5,168959
HIV prevalence,2016,Harrison County MS,28047.0,599,359.5,166615
HIV prevalence,2015,Harrison County MS,28047.0,604,366.5,164800
HIV prevalence,2014,Harrison County MS,28047.0,583,358.1,162782
HIV prevalence,2013,Harrison County MS,28047.0,559,347.3,160958
HIV prevalence,2012,Harrison County MS,28047.0,540,340.7,158484
HIV prevalence,2011,Harrison County MS,28047.0,528,337.3,156530
HIV prevalence,2010,Harrison County MS,28047.0,493,319.9,154098
HIV prevalence,2009,Harrison County MS,28047.0,523,354.5,147540
HIV prevalence,2008,Harrison County MS,28047.0,513,350.9,146194
HIV prevalence,2017,Harrison County KY,21097.0,,,
HIV prevalence,2016,Harrison County KY,21097.0,,,
HIV prevalence,2015,Harrison County KY,21097.0,,,
HIV prevalence,2014,Harrison County KY,21097.0,,,
HIV prevalence,2013,Harrison County KY,21097.0,,,
HIV prevalence,2012,Harrison County KY,21097.0,,,
HIV prevalence,2011,Harrison County KY,21097.0,,,
HIV prevalence,2010,Harrison County KY,21097.0,,,
HIV prevalence,2009,Harrison County KY,21097.0,,,
HIV prevalence,2008,Harrison County KY,21097.0,,,
HIV prevalence,2017,Harrison County WV,54033.0,59,102.5,57551
HIV prevalence,2016,Harrison County WV,54033.0,47,81.3,57779
HIV prevalence,2015,Harrison County WV,54033.0,43,74.2,57965
HIV prevalence,2014,Harrison County WV,54033.0,42,72.3,58075
HIV prevalence,2013,Harrison County WV,54033.0,41,70.3,58284
HIV prevalence,2012,Harrison County WV,54033.0,40,68.4,58440
HIV prevalence,2011,Harrison County WV,54033.0,40,68.3,58583
HIV prevalence,2010,Harrison County WV,54033.0,38,64.9,58581
HIV prevalence,2009,Harrison County WV,54033.0,34,58.6,58012
HIV prevalence,2008,Harrison County WV,54033.0,30,51.9,57796
HIV prevalence,2017,Harrison County IA,19085.0,5,42.2,11845
HIV prevalence,2016,Harrison County IA,19085.0,,,
HIV prevalence,2015,Harrison County IA,19085.0,5,42.1,11884
HIV prevalence,2014,Harrison County IA,19085.0,,,
HIV prevalence,2013,Harrison County IA,19085.0,,,
HIV prevalence,2012,Harrison County IA,19085.0,,,
HIV prevalence,2011,Harrison County IA,19085.0,,,
HIV prevalence,2010,Harrison County IA,19085.0,6,48.2,12439
HIV prevalence,2009,Harrison County IA,19085.0,,,
HIV prevalence,2008,Harrison County IA,19085.0,,,
HIV prevalence,2017,Harrison County IN,18061.0,25,74.6,33499
HIV prevalence,2016,Harrison County IN,18061.0,23,69,33345
HIV prevalence,2015,Harrison County IN,18061.0,20,60.3,33187
HIV prevalence,2014,Harrison County IN,18061.0,22,66.9,32909
HIV prevalence,2013,Harrison County IN,18061.0,23,70.3,32701
HIV prevalence,2012,Harrison County IN,18061.0,24,73.5,32651
HIV prevalence,2011,Harrison County IN,18061.0,26,79.4,32764
HIV prevalence,2010,Harrison County IN,18061.0,26,79.3,32781
HIV prevalence,2009,Harrison County IN,18061.0,19,60.8,31259
HIV prevalence,2008,Harrison County IN,18061.0,18,58.1,30986
HIV prevalence,2017,Harrison County OH,39067.0,8,61.5,13002
HIV prevalence,2016,Harrison County OH,39067.0,,,
HIV prevalence,2015,Harrison County OH,39067.0,,,
HIV prevalence,2014,Harrison County OH,39067.0,,,
HIV prevalence,2013,Harrison County OH,39067.0,,,
HIV prevalence,2012,Harrison County OH,39067.0,5,37.6,13294
HIV prevalence,2011,Harrison County OH,39067.0,5,37.5,13351
HIV prevalence,2010,Harrison County OH,39067.0,5,37.4,13364
HIV prevalence,2009,Harrison County OH,39067.0,,,
HIV prevalence,2008,Harrison County OH,39067.0,,,
HIV prevalence,2017,Harrisonburg City VA,51660.0,65,138.1,47079
HIV prevalence,2016,Harrisonburg City VA,51660.0,62,131.8,47055
HIV prevalence,2015,Harrisonburg City VA,51660.0,66,142.4,46360
HIV prevalence,2014,Harrisonburg City VA,51660.0,63,136.4,46195
HIV prevalence,2013,Harrisonburg City VA,51660.0,61,134.4,45374
HIV prevalence,2012,Harrisonburg City VA,51660.0,60,132.5,45282
HIV prevalence,2011,Harrisonburg City VA,51660.0,46,104.3,44107
HIV prevalence,2010,Harrisonburg City VA,51660.0,46,106,43397
HIV prevalence,2009,Harrisonburg City VA,51660.0,55,139.3,39478
HIV prevalence,2008,Harrisonburg City VA,51660.0,52,133.7,38899
HIV prevalence,2013,Hart County GA,13147.0,23,106.9,21524
HIV prevalence,2012,Hart County GA,13147.0,38,176.4,21542
HIV prevalence,2011,Hart County GA,13147.0,19,88.8,21404
HIV prevalence,2010,Hart County GA,13147.0,17,80,21238
HIV prevalence,2009,Hart County GA,13147.0,25,123.7,20209
HIV prevalence,2008,Hart County GA,13147.0,24,118,20335
HIV prevalence,2017,Hart County KY,21099.0,,,
HIV prevalence,2016,Hart County KY,21099.0,,,
HIV prevalence,2015,Hart County KY,21099.0,,,
HIV prevalence,2014,Hart County KY,21099.0,,,
HIV prevalence,2013,Hart County KY,21099.0,,,
HIV prevalence,2012,Hart County KY,21099.0,,,
HIV prevalence,2011,Hart County KY,21099.0,,,
HIV prevalence,2010,Hart County KY,21099.0,,,
HIV prevalence,2009,Hart County KY,21099.0,,,
HIV prevalence,2008,Hart County KY,21099.0,,,
HIV prevalence,2017,Hart County GA,13147.0,31,141.4,21926
HIV prevalence,2016,Hart County GA,13147.0,36,166.2,21663
HIV prevalence,2015,Hart County GA,13147.0,31,143.5,21610
HIV prevalence,2014,Hart County GA,13147.0,28,130.4,21468
HIV prevalence,2017,Hartford County CT,9003.0,2955,388.1,761402
HIV prevalence,2016,Hartford County CT,9003.0,2889,379.2,761816
HIV prevalence,2015,Hartford County CT,9003.0,2860,374.9,762785
HIV prevalence,2014,Hartford County CT,9003.0,2744,359.7,762770
HIV prevalence,2013,Hartford County CT,9003.0,1925,252.8,761480
HIV prevalence,2012,Hartford County CT,9003.0,1194,157.2,759515
HIV prevalence,2011,Hartford County CT,9003.0,954,126,756887
HIV prevalence,2010,Hartford County CT,9003.0,764,101.3,754033
HIV prevalence,2009,Hartford County CT,9003.0,2837,384.3,738203
HIV prevalence,2008,Hartford County CT,9003.0,2842,387.2,733948
HIV prevalence,2017,Hartley County TX,48205.0,0,0,4850
HIV prevalence,2016,Hartley County TX,48205.0,0,0,4849
HIV prevalence,2015,Hartley County TX,48205.0,,,
HIV prevalence,2014,Hartley County TX,48205.0,,,
HIV prevalence,2013,Hartley County TX,48205.0,,,
HIV prevalence,2012,Hartley County TX,48205.0,0,0,5184
HIV prevalence,2011,Hartley County TX,48205.0,,,
HIV prevalence,2010,Hartley County TX,48205.0,0,0,5085
HIV prevalence,2009,Hartley County TX,48205.0,0,0,4010
HIV prevalence,2008,Hartley County TX,48205.0,0,0,3998
HIV prevalence,2017,Harvey County KS,20079.0,25,87.8,28487
HIV prevalence,2016,Harvey County KS,20079.0,13,45.4,28629
HIV prevalence,2015,Harvey County KS,20079.0,9,31.5,28616
HIV prevalence,2014,Harvey County KS,20079.0,10,35.2,28439
HIV prevalence,2013,Harvey County KS,20079.0,8,28.1,28485
HIV prevalence,2012,Harvey County KS,20079.0,11,38.6,28495
HIV prevalence,2011,Harvey County KS,20079.0,12,42.2,28414
HIV prevalence,2010,Harvey County KS,20079.0,9,31.7,28402
HIV prevalence,2009,Harvey County KS,20079.0,11,39,28181
HIV prevalence,2008,Harvey County KS,20079.0,10,36,27794
HIV prevalence,2017,Haskell County TX,48207.0,16,316.8,5050
HIV prevalence,2016,Haskell County TX,48207.0,16,318.6,5022
HIV prevalence,2015,Haskell County TX,48207.0,16,315.1,5077
HIV prevalence,2014,Haskell County TX,48207.0,11,218.9,5024
HIV prevalence,2013,Haskell County TX,48207.0,13,257,5058
HIV prevalence,2012,Haskell County TX,48207.0,12,237.6,5050
HIV prevalence,2011,Haskell County TX,48207.0,11,216,5092
HIV prevalence,2010,Haskell County TX,48207.0,11,219.5,5011
HIV prevalence,2009,Haskell County TX,48207.0,9,211.7,4251
HIV prevalence,2008,Haskell County TX,48207.0,8,185.3,4318
HIV prevalence,2017,Haskell County KS,20081.0,,,
HIV prevalence,2016,Haskell County KS,20081.0,,,
HIV prevalence,2015,Haskell County KS,20081.0,,,
HIV prevalence,2014,Haskell County KS,20081.0,,,
HIV prevalence,2013,Haskell County KS,20081.0,,,
HIV prevalence,2012,Haskell County KS,20081.0,,,
HIV prevalence,2011,Haskell County KS,20081.0,,,
HIV prevalence,2010,Haskell County KS,20081.0,,,
HIV prevalence,2009,Haskell County KS,20081.0,,,
HIV prevalence,2008,Haskell County KS,20081.0,,,
HIV prevalence,2017,Haskell County OK,40061.0,7,66.2,10579
HIV prevalence,2016,Haskell County OK,40061.0,8,76.3,10490
HIV prevalence,2015,Haskell County OK,40061.0,8,76,10519
HIV prevalence,2014,Haskell County OK,40061.0,6,56.5,10611
HIV prevalence,2013,Haskell County OK,40061.0,5,47,10648
HIV prevalence,2012,Haskell County OK,40061.0,5,47.4,10553
HIV prevalence,2011,Haskell County OK,40061.0,9,85.9,10477
HIV prevalence,2010,Haskell County OK,40061.0,8,76.5,10452
HIV prevalence,2009,Haskell County OK,40061.0,5,49.7,10065
HIV prevalence,2008,Haskell County OK,40061.0,5,50.1,9972
HIV prevalence,2017,Hawaii County HI,15001.0,394,235.1,167617
HIV prevalence,2016,Hawaii County HI,15001.0,362,217.6,166349
HIV prevalence,2015,Hawaii County HI,15001.0,362,220.3,164332
HIV prevalence,2014,Hawaii County HI,15001.0,350,215.5,162376
HIV prevalence,2013,Hawaii County HI,15001.0,333,207.6,160380
HIV prevalence,2012,Hawaii County HI,15001.0,297,187.6,158326
HIV prevalence,2011,Hawaii County HI,15001.0,261,166.7,156616
HIV prevalence,2010,Hawaii County HI,15001.0,212,136.7,155082
HIV prevalence,2009,Hawaii County HI,15001.0,267,179.7,148583
HIV prevalence,2008,Hawaii County HI,15001.0,263,178.2,147555
HIV prevalence,2017,Hawkins County TN,47073.0,38,78.2,48591
HIV prevalence,2016,Hawkins County TN,47073.0,32,66.2,48372
HIV prevalence,2015,Hawkins County TN,47073.0,45,93.4,48188
HIV prevalence,2014,Hawkins County TN,47073.0,35,72.7,48174
HIV prevalence,2013,Hawkins County TN,47073.0,27,56.1,48164
HIV prevalence,2012,Hawkins County TN,47073.0,25,52.2,47894
HIV prevalence,2011,Hawkins County TN,47073.0,11,23,47861
HIV prevalence,2010,Hawkins County TN,47073.0,23,48,47951
HIV prevalence,2009,Hawkins County TN,47073.0,17,34.8,48900
HIV prevalence,2008,Hawkins County TN,47073.0,19,39.2,48530
HIV prevalence,2017,Hayes County NE,31085.0,,,
HIV prevalence,2016,Hayes County NE,31085.0,,,
HIV prevalence,2015,Hayes County NE,31085.0,,,
HIV prevalence,2014,Hayes County NE,31085.0,,,
HIV prevalence,2013,Hayes County NE,31085.0,,,
HIV prevalence,2012,Hayes County NE,31085.0,0,0,795
HIV prevalence,2011,Hayes County NE,31085.0,0,0,812
HIV prevalence,2010,Hayes County NE,31085.0,0,0,817
HIV prevalence,2009,Hayes County NE,31085.0,0,0,830
HIV prevalence,2008,Hayes County NE,31085.0,0,0,846
HIV prevalence,2017,Hays County TX,48209.0,307,172,178488
HIV prevalence,2016,Hays County TX,48209.0,307,180.4,170203
