Year,Geography,Female,,Male,
2014,"Wolfe County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Wood County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Wood County, TX",0,0,6,33.1
2014,"Wood County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Wood County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Woodbury County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Woodford County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Woodford County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Woodruff County, AR",0,0,0,0
2014,"Woods County, OK",0,0,0,0
2014,"Woodson County, KS",0,0,0,0
2014,"Woodward County, OK",0,0,0,0
2014,"Worcester County, MA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Worcester County, MD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Worth County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Worth County, IA",0,0,0,0
2014,"Worth County, MO",0,0,0,0
2014,"Wrangell City and Borough, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Wright County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Wright County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Wright County, MO",0,0,0,0
2014,"Wyandot County, OH",0,0,0,0
2014,"Wyandotte County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Wyoming County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Wyoming County, PA",0,0,0,0
2014,"Wyoming County, WV",0,0,0,0
2014,"Wythe County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yadkin County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yakima County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yakutat City and Borough, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yalobusha County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yamhill County, OR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yancey County, NC",0,0,0,0
2014,"Yankton County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yates County, NY",0,0,0,0
2014,"Yavapai County, AZ",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yazoo County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yell County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yellow Medicine County, MN",0,0,0,0
2014,"Yellowstone County, MT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yoakum County, TX",0,0,0,0
2014,"Yolo County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"York County, ME",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"York County, NE",0,0,0,0
2014,"York County, PA",6,3.2,22,12.1
2014,"York County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"York County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Young County, TX",0,0,0,0
2014,"Yuba County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yukon-Koyukuk Census Area, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Yuma County, AZ",0,0,8,9.4
2014,"Yuma County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2014,"Zapata County, TX",0,0,0,0
2014,"Zavala County, TX",0,0,0,0
2014,"Ziebach County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Abbeville County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Acadia Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Accomack County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Ada County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Adair County, IA",0,0,0,0
2015,"Adair County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Adair County, MO",0,0,0,0
2015,"Adair County, OK",0,0,0,0
2015,"Adams County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Adams County, IA",0,0,0,0
2015,"Adams County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Adams County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Adams County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Adams County, MS",0,0,5,36.6
2015,"Adams County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Adams County, NE",0,0,0,0
2015,"Adams County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Adams County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Adams County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Adams County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Addison County, VT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Aiken County, SC",6,8.3,15,22.4
2015,"Aitkin County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Alachua County, FL",6,5.1,50,46.3
2015,"Alamance County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Alameda County, CA",46,6.5,215,32
2015,"Alamosa County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Albany County, NY",6,4.3,18,14
2015,"Albany County, WY",0,0,0,0
2015,"Albemarle County, VA",0,0,5,11.8
2015,"Alcona County, MI",0,0,0,0
2015,"Alcorn County, MS",0,0,6,39.8
2015,"Aleutians East Borough, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Aleutians West Census Area, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Alexander County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Alexander County, NC",0,0,0,0
2015,"Alexandria City, VA",10,14.5,27,43.1
2015,"Alfalfa County, OK",0,0,0,0
2015,"Alger County, MI",0,0,0,0
2015,"Allamakee County, IA",0,0,0,0
2015,"Allegan County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Allegany County, MD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Allegany County, NY",0,0,0,0
2015,"Alleghany County, NC",0,0,0,0
2015,"Alleghany County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Allegheny County, PA",28,5,109,21.4
2015,"Allen County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Allen County, KS",0,0,0,0
2015,"Allen County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Allen County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Allen Parish, LA",0,0,0,0
2015,"Allendale County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Alpena County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Alpine County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Amador County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Amelia County, VA",0,0,0,0
2015,"Amherst County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Amite County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Anchorage Municipality, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Anderson County, KS",0,0,0,0
2015,"Anderson County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Anderson County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Anderson County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Anderson County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Andrew County, MO",0,0,0,0
2015,"Andrews County, TX",0,0,0,0
2015,"Androscoggin County, ME",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Angelina County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Anne Arundel County, MD",13,5.4,47,20.2
2015,"Anoka County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Anson County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Antelope County, NE",0,0,0,0
2015,"Antrim County, MI",0,0,0,0
2015,"Apache County, AZ",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Appanoose County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Appling County, GA",0,0,0,0
2015,"Appomattox County, VA",0,0,0,0
2015,"Aransas County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Arapahoe County, CO",12,4.5,47,18.5
2015,"Archer County, TX",0,0,0,0
2015,"Archuleta County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Arenac County, MI",0,0,0,0
2015,"Arkansas County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Arlington County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Armstrong County, PA",0,0,0,0
2015,"Armstrong County, TX",0,0,0,0
2015,"Aroostook County, ME",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Arthur County, NE",0,0,0,0
2015,"Ascension Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Ashe County, NC",0,0,0,0
2015,"Ashland County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Ashland County, WI",0,0,0,0
2015,"Ashley County, AR",0,0,0,0
2015,"Ashtabula County, OH",0,0,7,16.9
2015,"Asotin County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Assumption Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Atascosa County, TX",0,0,7,36.4
2015,"Atchison County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Atchison County, MO",0,0,0,0
2015,"Athens County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Atkinson County, GA",0,0,0,0
2015,"Atlantic County, NJ",16,13.4,36,32.8
2015,"Atoka County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Attala County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Audrain County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Audubon County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Auglaize County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Augusta County, VA",0,0,5,15.4
2015,"Aurora County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Austin County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Autauga County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Avery County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Avoyelles Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Baca County, CO",0,0,0,0
2015,"Bacon County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bailey County, TX",0,0,0,0
2015,"Baker County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Baker County, GA",0,0,0,0
2015,"Baker County, OR",0,0,0,0
2015,"Baldwin County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Baldwin County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Ballard County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Baltimore City, MD",74,26.3,223,91.9
2015,"Baltimore County, MD",49,13.2,109,33.3
2015,"Bamberg County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bandera County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Banks County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Banner County, NE",0,0,0,0
2015,"Bannock County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Baraga County, MI",0,0,0,0
2015,"Barber County, KS",0,0,0,0
2015,"Barbour County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Barbour County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Barnes County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Barnstable County, MA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Barnwell County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Barren County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Barron County, WI",0,0,0,0
2015,"Barrow County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Barry County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Barry County, MO",0,0,0,0
2015,"Bartholomew County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Barton County, KS",0,0,0,0
2015,"Barton County, MO",0,0,0,0
2015,"Bartow County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bastrop County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bates County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bath County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bath County, VA",0,0,0,0
2015,"Baxter County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bay County, FL",5,6.5,14,18.5
2015,"Bay County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bayfield County, WI",0,0,0,0
2015,"Baylor County, TX",0,0,0,0
2015,"Beadle County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bear Lake County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Beaufort County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Beaufort County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Beauregard Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Beaver County, OK",0,0,0,0
2015,"Beaver County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Beaver County, UT",0,0,0,0
2015,"Beaverhead County, MT",0,0,0,0
2015,"Becker County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Beckham County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bedford County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bedford County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bedford County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bee County, TX",0,0,7,40.9
2015,"Belknap County, NH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bell County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bell County, TX",9,6.8,33,24.8
2015,"Belmont County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Beltrami County, MN",0,0,0,0
2015,"Ben Hill County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Benewah County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bennett County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2015,"Bennington County, VT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
