"Date Printed: Sunday, February 9, 2020 10:06:45 PM"
Title: HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | 13-24 | 25-34 | 35-44 | 45-54 | 55+ | All transmission categories
Footnote(s): Prevalence: Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address.
Diagnosis: HIV data for the year 2018 are preliminary and based on 6 months reporting delay.
Death: Death data based on residence at death.
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2010","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","52",13.8,"376,735"
"HIV diagnoses","2010","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","96",25.1,"382,152"
"HIV diagnoses","2010","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","110",28.4,"387,026"
"HIV diagnoses","2010","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","80",18.5,"432,764"
"HIV diagnoses","2009","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","23",3.8,"601,657"
"HIV diagnoses","2009","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","68",18.8,"361,978"
"HIV diagnoses","2009","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","81",21.6,"375,503"
"HIV diagnoses","2009","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","127",32.2,"394,105"
"HIV diagnoses","2009","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","63",15.4,"408,590"
"HIV diagnoses","2008","Nevada","32","55+","All races/ethnicities","Both sexes","All transmission categories","42",7.2,"583,834"
"HIV diagnoses","2008","Nevada","32","45-54","All races/ethnicities","Both sexes","All transmission categories","72",20.1,"357,415"
"HIV diagnoses","2008","Nevada","32","35-44","All races/ethnicities","Both sexes","All transmission categories","112",29.6,"378,500"
"HIV diagnoses","2008","Nevada","32","25-34","All races/ethnicities","Both sexes","All transmission categories","104",26.6,"390,942"
"HIV diagnoses","2008","Nevada","32","13-24","All races/ethnicities","Both sexes","All transmission categories","57",14,"407,925"
"HIV diagnoses","2018","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","2",0.4,"458,160"
"HIV diagnoses","2018","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","10",5.3,"190,242"
"HIV diagnoses","2018","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","8",5.2,"154,674"
"HIV diagnoses","2018","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","13",7.7,"169,075"
"HIV diagnoses","2018","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","3",1.5,"206,150"
"HIV diagnoses","2017","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","5",1.1,"446,214"
"HIV diagnoses","2017","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","7",3.6,"196,595"
"HIV diagnoses","2017","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","8",5.2,"153,122"
"HIV diagnoses","2017","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","7",4.2,"165,751"
"HIV diagnoses","2017","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","7",3.4,"208,408"
"HIV diagnoses","2016","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","3",0.7,"434,300"
"HIV diagnoses","2016","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","12",5.9,"201,789"
"HIV diagnoses","2016","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","9",5.9,"153,403"
"HIV diagnoses","2016","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","11",6.8,"161,359"
"HIV diagnoses","2016","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","5",2.4,"210,327"
"HIV diagnoses","2015","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","4",0.9,"421,867"
"HIV diagnoses","2015","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","4",1.9,"206,302"
"HIV diagnoses","2015","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","4",2.6,"155,812"
"HIV diagnoses","2015","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","6",3.8,"157,797"
"HIV diagnoses","2015","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","7",3.3,"211,876"
"HIV diagnoses","2014","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","4",1,"410,462"
"HIV diagnoses","2014","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","9",4.3,"210,614"
"HIV diagnoses","2014","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","6",3.8,"158,949"
"HIV diagnoses","2014","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","12",7.7,"155,117"
"HIV diagnoses","2014","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","9",4.2,"213,508"
"HIV diagnoses","2013","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","4",1,"396,610"
"HIV diagnoses","2013","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","11",5.1,"215,031"
"HIV diagnoses","2013","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","4",2.5,"162,483"
"HIV diagnoses","2013","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","11",7.3,"151,614"
"HIV diagnoses","2013","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","5",2.3,"213,526"
"HIV diagnoses","2012","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","5",1.3,"384,057"
"HIV diagnoses","2012","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","10",4.5,"219,848"
"HIV diagnoses","2012","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","13",7.8,"166,820"
"HIV diagnoses","2012","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","11",7.4,"149,348"
"HIV diagnoses","2012","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","8",3.7,"213,817"
"HIV diagnoses","2011","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","7",1.9,"370,713"
"HIV diagnoses","2011","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","15",6.7,"223,254"
"HIV diagnoses","2011","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","5",2.9,"171,716"
"HIV diagnoses","2011","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","8",5.4,"147,239"
"HIV diagnoses","2011","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","4",1.9,"213,415"
"HIV diagnoses","2010","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","5",1.4,"359,185"
"HIV diagnoses","2010","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","16",7.1,"225,567"
"HIV diagnoses","2010","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","11",6.2,"177,559"
"HIV diagnoses","2010","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","11",7.6,"145,008"
"HIV diagnoses","2010","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","7",3.3,"212,893"
"HIV diagnoses","2009","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","6",1.7,"348,612"
"HIV diagnoses","2009","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","6",2.7,"222,956"
"HIV diagnoses","2009","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","11",6,"184,046"
"HIV diagnoses","2009","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","13",8.7,"149,648"
"HIV diagnoses","2009","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","3",1.4,"219,039"
"HIV diagnoses","2008","New Hampshire","33","55+","All races/ethnicities","Both sexes","All transmission categories","5",1.5,"337,793"
"HIV diagnoses","2008","New Hampshire","33","45-54","All races/ethnicities","Both sexes","All transmission categories","13",5.9,"221,092"
"HIV diagnoses","2008","New Hampshire","33","35-44","All races/ethnicities","Both sexes","All transmission categories","10",5.2,"191,293"
"HIV diagnoses","2008","New Hampshire","33","25-34","All races/ethnicities","Both sexes","All transmission categories","9",6,"148,882"
"HIV diagnoses","2008","New Hampshire","33","13-24","All races/ethnicities","Both sexes","All transmission categories","6",2.7,"220,093"
"HIV diagnoses","2018","New Jersey","34","55+","All races/ethnicities","Both sexes","All transmission categories","141",5.3,"2,657,858"
"HIV diagnoses","2018","New Jersey","34","45-54","All races/ethnicities","Both sexes","All transmission categories","185",15,"1,235,874"
"HIV diagnoses","2018","New Jersey","34","35-44","All races/ethnicities","Both sexes","All transmission categories","207",18.2,"1,139,300"
"HIV diagnoses","2018","New Jersey","34","25-34","All races/ethnicities","Both sexes","All transmission categories","327",28.3,"1,155,839"
"HIV diagnoses","2018","New Jersey","34","13-24","All races/ethnicities","Both sexes","All transmission categories","184",13.8,"1,334,928"
"HIV diagnoses","2017","New Jersey","34","55+","All races/ethnicities","Both sexes","All transmission categories","153",5.9,"2,613,848"
"HIV diagnoses","2017","New Jersey","34","45-54","All races/ethnicities","Both sexes","All transmission categories","196",15.5,"1,265,567"
"HIV diagnoses","2017","New Jersey","34","35-44","All races/ethnicities","Both sexes","All transmission categories","218",19.2,"1,132,527"
"HIV diagnoses","2017","New Jersey","34","25-34","All races/ethnicities","Both sexes","All transmission categories","356",31.2,"1,142,550"
"HIV diagnoses","2017","New Jersey","34","13-24","All races/ethnicities","Both sexes","All transmission categories","202",15,"1,344,856"
"HIV diagnoses","2016","New Jersey","34","55+","All races/ethnicities","Both sexes","All transmission categories","150",5.8,"2,568,911"
"HIV diagnoses","2016","New Jersey","34","45-54","All races/ethnicities","Both sexes","All transmission categories","225",17.4,"1,289,966"
"HIV diagnoses","2016","New Jersey","34","35-44","All races/ethnicities","Both sexes","All transmission categories","232",20.4,"1,134,543"
"HIV diagnoses","2016","New Jersey","34","25-34","All races/ethnicities","Both sexes","All transmission categories","384",33.9,"1,132,256"
"HIV diagnoses","2016","New Jersey","34","13-24","All races/ethnicities","Both sexes","All transmission categories","205",15.2,"1,352,845"
"HIV diagnoses","2015","New Jersey","34","55+","All races/ethnicities","Both sexes","All transmission categories","162",6.4,"2,518,117"
"HIV diagnoses","2015","New Jersey","34","45-54","All races/ethnicities","Both sexes","All transmission categories","201",15.3,"1,310,535"
"HIV diagnoses","2015","New Jersey","34","35-44","All races/ethnicities","Both sexes","All transmission categories","245",21.3,"1,147,784"
"HIV diagnoses","2015","New Jersey","34","25-34","All races/ethnicities","Both sexes","All transmission categories","376",33.4,"1,125,889"
"HIV diagnoses","2015","New Jersey","34","13-24","All races/ethnicities","Both sexes","All transmission categories","216",15.8,"1,363,882"
"HIV diagnoses","2014","New Jersey","34","55+","All races/ethnicities","Both sexes","All transmission categories","162",6.6,"2,465,029"
"HIV diagnoses","2014","New Jersey","34","45-54","All races/ethnicities","Both sexes","All transmission categories","221",16.6,"1,327,983"
"HIV diagnoses","2014","New Jersey","34","35-44","All races/ethnicities","Both sexes","All transmission categories","270",23.2,"1,161,309"
"HIV diagnoses","2014","New Jersey","34","25-34","All races/ethnicities","Both sexes","All transmission categories","364",32.4,"1,124,901"
"HIV diagnoses","2014","New Jersey","34","13-24","All races/ethnicities","Both sexes","All transmission categories","225",16.4,"1,374,003"
"HIV diagnoses","2013","New Jersey","34","55+","All races/ethnicities","Both sexes","All transmission categories","176",7.3,"2,410,868"
"HIV diagnoses","2013","New Jersey","34","45-54","All races/ethnicities","Both sexes","All transmission categories","243",18,"1,346,527"
"HIV diagnoses","2013","New Jersey","34","35-44","All races/ethnicities","Both sexes","All transmission categories","260",22.1,"1,175,748"
"HIV diagnoses","2013","New Jersey","34","25-34","All races/ethnicities","Both sexes","All transmission categories","326",29,"1,124,224"
"HIV diagnoses","2013","New Jersey","34","13-24","All races/ethnicities","Both sexes","All transmission categories","203",14.7,"1,377,457"
"HIV diagnoses","2012","New Jersey","34","55+","All races/ethnicities","Both sexes","All transmission categories","130",5.5,"2,355,955"
"HIV diagnoses","2012","New Jersey","34","45-54","All races/ethnicities","Both sexes","All transmission categories","265",19.4,"1,363,083"
"HIV diagnoses","2012","New Jersey","34","35-44","All races/ethnicities","Both sexes","All transmission categories","279",23.4,"1,191,345"
"HIV diagnoses","2012","New Jersey","34","25-34","All races/ethnicities","Both sexes","All transmission categories","362",32.3,"1,122,274"
